|location|date|damage_livelihood|damage_general|people_affected|people_dead|houses_affected|livelihood_affected|infrastructures_affected|infrastructures_mentioned
3031|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3032|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3033|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3034|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3035|Luangwa|March 2010 23, December 2009, March 2010 24||||||||house
3036|Luangwa|March 2010 23, December 2009, March 2010 24||||||||bridges
3037|Luangwa|March 2010 23, December 2009, March 2010 24||||||||bridges
3038|Luangwa|March 2010 23, December 2009, March 2010 24||||||||bridges
3039|Luangwa|March 2010 23, December 2009, March 2010 24||||||||bridges
3040|Luangwa|March 2010 23, December 2009, March 2010 24||||||||road
3041|Luangwa|March 2010 23, December 2009, March 2010 24||||||||market
3042|Luangwa|March 2010 23, December 2009, March 2010 24||||||||school
3043|Luangwa|March 2010 23, December 2009, March 2010 24||||||||road
3044|Luangwa|March 2010 23, December 2009, March 2010 24||||||||railway
3045|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3046|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3047|Luangwa|March 2010 23, December 2009, March 2010 24||||||||roads
3048|Luangwa|March 2010 23, December 2009, March 2010 24||||||||roads
3049|Luangwa|March 2010 23, December 2009, March 2010 24||||||||house
3050|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3051|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3052|Luangwa|March 2010 23, December 2009, March 2010 24|||||4 |||
3053|Luangwa|March 2010 23, December 2009, March 2010 24|||||1 |||
3054|Luangwa|March 2010 23, December 2009, March 2010 24|||||||3 bridgebridges|
3055|Luangwa|March 2010 23, December 2009, March 2010 24|||||||3 bridgebridges|
3056|Luangwa|March 2010 23, December 2009, March 2010 24|||||||8 roadroads|
3057|Luangwa|March 2010 23, December 2009, March 2010 24|||||||3 bridgebridges|
3058|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3059|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3060|Luangwa|March 2010 23, December 2009, March 2010 24||||||||Clinic
3061|Luangwa|March 2010 23, December 2009, March 2010 24||||||||bridges
3062|Luangwa|March 2010 23, December 2009, March 2010 24||||||||bridges
3063|Luangwa|March 2010 23, December 2009, March 2010 24||||||||roads
3064|Luangwa|March 2010 23, December 2009, March 2010 24||||||||roads
3065|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3066|Luangwa|March 2010 23, December 2009, March 2010 24||||||||houses
3067|Luangwa|March 2010 23, December 2009, March 2010 24||||||||house
3068|Luangwa|March 2010 23, December 2009, March 2010 24|||||||3 bridgebridges|
3069|Luangwa|March 2010 23, December 2009, March 2010 24||||||||bridges
3070|Luangwa|March 2010 23, December 2009, March 2010 24||||||||bridges
3071|Luangwa|March 2010 23, December 2009, March 2010 24||||||||roads
3072|Luangwa|March 2010 23, December 2009, March 2010 24||||||||roads
3073|Luangwa|March 2010 23, December 2009, March 2010 24||||||||school
3074|Luangwa|March 2010 23, December 2009, March 2010 24||||||||hospital
3075|Luangwa|March 2010 23, December 2009, March 2010 24||||||||bridge
3076|Luangwa|March 2010 23, December 2009, March 2010 24||||||||road
3077|Zambia|||||||||house
3078|Zambia||||||13 |||
3079|Zambia||||||1 |||
3080|Zambia||||||1 |||
3081|Zambia||||||1 |||
3082|Zambia|||||||||houses
3083|Zambia|||||||||houses
3084|Zambia|||||||||house
3085|Zambia|||||||||bridges
3086|Zambia|||||||||bridges
3087|Zambia|||||||||road
3088|Zambia|||||||||schools
3089|Zambia|||||||||schools
3090|Zambia|||||||||clinics
3091|Zambia|||||||||clinics
3092|Zambia|||||||||houses
3093|Zambia|||||||||houses
3094|Zambia|||||||||houses
3095|Zambia|||||||||houses
3096|Zambia|||||||||bridge
3097|Zambia|||||||||road
3098|Zambia|||||||||houses
3099|Zambia|||||||||houses
3100|Zambia||||||4 |||
3101|Zambia||||||3 |||
3102|Zambia||||||||6 bridgebridges|
3103|Zambia||||||||5 bridgebridges|
3104|Zambia||||||||6 bridgebridges|
3105|Zambia||||||4 |||
3106|Zambia|||||||||houses
3107|Zambia|||||||||houses
3108|Zambia|||||||||bridges
3109|Zambia|||||||||bridges
3110|Zambia|||||||||roads
3111|Zambia|||||||||roads
3112|Zambia|||||||||schools
3113|Zambia|||||||||schools
3114|Zambia|||||||||clinics
3115|Zambia|||||||||clinics
3116|Zambia|||||||||roads
3117|Zambia|||||||||roads
3118|Zambia|March 2010 26|||||1 |||
3119|Zambia|March 2010 26|||||||4 roadroads|
3120|Zambia|March 2010 26|||||1 |||
3121|Zambia|March 2010 26|||||||4 roadroads|
3122|Zambia|March 2010 26||||||||house
3123|Zambia|March 2010 26||||||||house
3124|Zambia|March 2010 26||||||||roads
3125|Zambia|March 2010 26||||||||roads
3126|Zambia|March 2010 26||||||||bridge
3127|Zambia|March 2010 26||||||||roads
3128|Zambia|March 2010 26||||||||roads
3129|Zambia|March 2010 26||||||||road
3130|Zambia|||||||||roads
3131|Zambia|||||||||roads
3132|Zambia|March 2010 27|||264 |||||
3133|Zambia|March 2010 27||||||||road
3134|Zambia|March 2010 27||||||||roads
3135|Zambia|March 2010 27||||||||roads
3136|Zambia|||||||||Road
3137|Zambia|||||||||roads
3138|Zambia|||||||||roads
3139|Zambia|||||||||bridges
3140|Zambia|||||||||bridges
3141|Zambia|||||||||road
3142|Zambia|||||||||roads
3143|Zambia|||||||||roads
3144|Zambia||||34250 |||||
3145|Zambia|||||||||roads
3146|Zambia|||||||||roads
3147|Zambia|||||||||school
3148|Zambia||||11 |||||
3149|Zambia|March 2010 28||||||||road
3150|Zambia|March 2010 28||||||||Markets
3151|Zambia|March 2010 28||||||||Markets
3152|Zambia|March 2010 29||||||||road
3153|Zambia|||||||||roads
3154|Zambia|||||||||roads
3155|Zambia|||||||||Road
3156|Zambia|||||||||School
3157|Zambia|||||||||road
3158|Zambia|||||||||road
3159|Zambia|||||||||road
3160|Zambia|||||||||road
3161|Zambia|||||||||roads
3162|Zambia|||||||||roads
3163|Kabwe|March 2010 30||||||||markets
3164|Kabwe|March 2010 30||||||||markets
3165|Kabwe|March 2010 30||||||||Market
3166|Kabwe|March 2010 30||||||||School
3167|Kabwe|March 2010 30||||||||Roads
3168|Kabwe|March 2010 30||||||||Roads
3169|Kabwe|March 2010 30||||||||Road
3170|Kabwe|March 2010 30||||||||Road
3171|Zambezi|||||||||School
3172|Zambezi|||||||||hospital
3173|Zambezi|||||||||roads
3174|Zambezi|||||||||roads
3175|Zambezi|||||||||road
3176|Zambezi|||||||||roads
3177|Zambezi|||||||||roads
3178|Kazungula|2005/06||||||||roads
3179|Kazungula|2005/06||||||||roads
3180|Kazungula|2005/06||||||||bridges
3181|Kazungula|2005/06||||||||bridges
3182|Kazungula|2005/06||||||||roads
3183|Kazungula|2005/06||||||||roads
3184|Kazungula|2005/06||||||||bridges
3185|Kazungula|2005/06||||||||bridges
3186|Kazungula|2005/06||||||||markets
3187|Kazungula|2005/06||||||||markets
3188|Sesheke|2005/06||||||||markets
3189|Kafue|2005/06||||||||markets
3190|Livingstone|2005/06||||||||markets
3191|Luangwa|2005/06||||||||markets
3192|Kazungula|2005/06||||||||markets
3193|Sesheke|2005/06||||||||markets
3194|Kafue|2005/06||||||||markets
3195|Livingstone|2005/06||||||||markets
3196|Luangwa|2005/06||||||||markets
3197|Kazungula|2005/06||||||||markets
3198|Kazungula|2005/06||||||||markets
3199|Kazungula|2005/06||||||||markets
3200|Kazungula|2005/06||||||||markets
3201|Kazungula|2005/06||||||||markets
3202|Zambia|||||||||market
3203|Zambia|||||||||Road
3204|Zambia|||||||||road
3205|Zambia|2004/05, of 2005/06||||||||market
3206|Zambia|2004/05, of 2005/06||||||||roads
3207|Zambia|2004/05, of 2005/06||||||||roads
3208|Zambia|2004/05, of 2005/06||||||||markets
3209|Zambia|2004/05, of 2005/06||||||||markets
3210|Zambia|||||||||Markets
3211|Zambia|||||||||Markets
3212|Zambia|||||||||road
3213|Zambia||||5 |||||
3214|Luapula|2005/06, of November 2005, of December 2005, 2000/01, 2005/06, 2004/05|||550000 |||||
3215|Eastern|2004/05|||146338 |||||
3216|Southern|2004/05|||146338 |||||
3217|Western|2004/05|||146338 |||||
3218|Western|2004/05||||||||market
3219|Zambia|2001/02, 1996, 2001/2, 1996, 2001/2, 2001/2, November 2005 to, by 2004/05, November 2005|||5 |||||
3220|Namwala||||4101 |||||
3221|Namwala||||4 |||||
3222|Zambia||||4101 |||||
3223|Zambia||||4101 |||||
3224|Zambia|2005/06, 2004/05, May 2006, May 2005|||4101 |||||
3225|Sesheke||||294 |||||
3226|Kafue||||294 |||||
3227|Livingstone||||294 |||||
3228|Luangwa||||294 |||||
3229|Kazungula||||294 |||||
3230|Zambia||||933 |||||
3231|Zambia|||||||||bridges
3232|Zambia|||||||||bridges
3233|Zambia|||||||||roads
3234|Zambia|||||||||roads
3235|Zambia|||||||||roads
3236|Zambia|||||||||roads
3237|Zambia|||||||||markets
3238|Zambia|||||||||markets
3239|Zambia|||||||||roads
3240|Zambia|||||||||roads
3241|Zambia|||||||||bridges
3242|Zambia|||||||||bridges
3243|Zambia|||||||||roads
3244|Zambia|||||||||roads
3245|Namwala|||||||||Bridges
3246|Namwala|||||||||Bridges
3247|Namwala|||||||||roads
3248|Namwala|||||||||roads
3249|Namwala|||||||||markets
3250|Namwala|||||||||markets
3251|Zambia|||||||||roads
3252|Zambia|||||||||roads
3253|Zambia|||||||||markets
3254|Zambia|||||||||markets
3255|Zambia|||||||||market
3256|Zambia|||||||||market
3257|Zambia|||||||||roads
3258|Zambia|||||||||roads
3259|Zambia|||||||||bridges
3260|Zambia|||||||||bridges
3261|Zambia|||||||||markets
3262|Zambia|||||||||markets
3263|Zambia|||||||||roads
3264|Zambia|||||||||roads
3265|Zambezi|2007/08|||19272 |||||
3266|Zambezi|2007/08|||7286 |||||
3267|Chavuma|2007/08|||1320 |||||
3268|Chavuma|2007/08|||440 |||||
3269|Zambezi|||||||||House
3270|Zambia|||||||||roads
3271|Zambia|||||||||roads
3272|Zambia|||||||||bridges
3273|Zambia|||||||||bridges
3274|Zambia|||||||||Schools
3275|Zambia|||||||||Schools
3276|Kafue|||||||||School
3277|Mambwe|2007/08|||||100 |||
3278|Mambwe|2007/08||||||||houses
3279|Mambwe|2007/08||||||||houses
3280|Nyimba|||||||||roads
3281|Nyimba|||||||||roads
3282|Nyimba|||||||||bridges
3283|Nyimba|||||||||bridges
3284|Nyimba|||||||||roads
3285|Nyimba|||||||||roads
3286|Luangwa|||||||||Bridge
3287|Luangwa|||||||||Bridge
3288|Luangwa|||||||||bridge
3289|Luangwa|||||||||house
3290|Zambia|||||||||Schools
3291|Zambia|||||||||Schools
3292|Zambia|||||||||bridge
3293|Zambia|||||||||Bridge
3294|Zambia|||||||||road
3295|Zambia|||||||||Road
3296|Zambia|||||||||bridge
3297|Zambia|||||||||Bridge
3298|Mongu|||||||||bridge
3299|Mongu|||||||||bridge
3300|Mongu|||||||||Road
3301|Mongu|||||||||Road
3302|Mongu|||||||||Road
3303|Kafue|||||||||Road
3304|Sesheke|||||||||Bridge
3305|Sesheke|||||||||Bridge
3306|Sesheke|||||||||Bridge
3307|Sesheke|||||||||Bridge
3308|Sesheke|||||||||Bridge
3309|Sesheke|||||||||Bridge
3310|Sesheke|||||||||Bridge
3311|Namwala|||||||||road
3312|Namwala|||||||||Bridge
3313|Namwala|||||||||Bridge
3314|Choma|||||||||road
3315|Choma|||||||||road
3316|Choma|||||||||road
3317|Choma|||||||||bridge
3318|Choma|||||||||Bridge
3319|Choma|||||||||road
3320|Monze|||||||||Road
3321|Monze|||||||||Road
3322|Namwala|||||||||Bridge
3323|Namwala|||||||||Bridge
3324|Namwala|||||||||Embankment
3325|Namwala|||||||||Road
3326|Namwala|||||||||Road
3327|Namwala|||||||||Bridge
3328|Namwala|||||||||road
3329|Namwala|||||||||Road
3330|Namwala|||||||||bridge
3331|Namwala|||||||||Road
3332|Namwala|||||||||Road
3333|Namwala|||||||||Road
3334|Namwala|||||||||Road
3335|Namwala|||||||||Road
3336|Mitete|||||||||Bridge
3337|Mitete|||||||||Bridge
3338|Mitete|||||||||Bridge
3339|Mitete|||||||||Bridge
3340|Mitete|||||||||Bridge
3341|Mitete|||||||||Bridge
3342|Namwala|||||||||Road
3343|Mitete|||||||||embankment
3344|Mitete|||||||||Bridge
3345|Mitete|||||||||Bridge
3346|Mitete|||||||||Bridge
3347|Mitete|||||||||Bridge
3348|Mitete|||||||||Bridge
3349|Mitete|||||||||Bridge
3350|Mitete|||||||||Bridge
3351|Mitete|||||||||Bridge
3352|Luangwa|||||||||road
3353|Luangwa|||||||||road
3354|Luangwa|||||||||bridge
3355|Luangwa|||||||||bridge
3356|Luangwa|||||||||road
3357|Nyimba|||||||||road
3358|Nyimba|||||||||road
3359|Nyimba|||||||||road
3360|Nyimba|||||||||Road
3361|Nyimba|||||||||Road
3362|Nyimba|||||||||Road
3363|Nyimba|||||||||Road
3364|Nyimba|||||||||bridges
3365|Nyimba|||||||||bridges
3366|Nyimba|||||||||Road
3367|Nyimba|||||||||bridges
3368|Nyimba|||||||||bridges
3369|Nyimba|||||||||Road
3370|Nyimba|||||||||Road
3371|Nyimba|||||||||Road
3372|Luangwa|||||||||Road
3373|Luangwa|||||||||bridges
3374|Luangwa|||||||||bridges
3375|Luangwa|||||||||road
3376|Nyimba|||||||||Bridges
3377|Nyimba|||||||||Bridges
3378|Nyimba|||||||||road
3379|Zambia|10 2.2, 2008/09 Mar, 2008|||1 |||||
3380|Zambia|10 2.2, 2008/09 Mar, 2008||||||||Market
3381|Zambia|April 2008, Dec 2007||||||||School
3382|Zambia|April 2008, Dec 2007||||||||School
3383|Zambia|of November 2007, January 2008, July 2008, March 2009||||||||bridges
3384|Zambia|of November 2007, January 2008, July 2008, March 2009||||||||bridges
3385|Zambia|of November 2007, January 2008, July 2008, March 2009||||||||school
3386|Zambia|of November 2007, January 2008, July 2008, March 2009||||||||schools
3387|Zambia|of November 2007, January 2008, July 2008, March 2009||||||||schools
3388|Zambia|of November 2007, January 2008, July 2008, March 2009||||||||markets
3389|Zambia|of November 2007, January 2008, July 2008, March 2009||||||||markets
3390|Zambia|of November 2007, January 2008, July 2008, March 2009|||22792 |||||
3391|Zambia|of November 2007, January 2008, July 2008, March 2009|||444624 |||||
3392|Zambia|of November 2007, January 2008, July 2008, March 2009||||||||school
3393|Zambia|of November 2007, January 2008, July 2008, March 2009||||||||school
3394|Zambia|of November 2007, January 2008, July 2008, March 2009||||||||school
3395|Zambia|of November 2007, January 2008, July 2008, March 2009||||||||school
3396|Zambia|of November 2007, January 2008, July 2008, March 2009||||||||school
3397|Zambia|of November 2007, January 2008, July 2008, March 2009|||363713 |||||
3398|Zambia|of November 2007, January 2008, July 2008, March 2009|||495972 |||||
3399|Zambia|of November 2007, January 2008, July 2008, March 2009||||||||road
3400|Zambia|of November 2007, January 2008, July 2008, March 2009||||||||roads
3401|Zambia|of November 2007, January 2008, July 2008, March 2009||||||||roads
3402|Zambia|of November 2007, January 2008, July 2008, March 2009||||||||bridges
3403|Zambia|of November 2007, January 2008, July 2008, March 2009||||||||bridges
3404|Lusaka||||444624 |||||
3405|Zambia|||||||||school
3406|Zambia|||||||||school
3407|Zambia|||||||||school
3408|Zambia|||||||||school
3409|Zambia|||||||||school
3410|Western|at 10, 2008|||363713 |||||
3411|Western|at 10, 2008|||495972 |||||
3412|Western|at 10, 2008||||||||roads
3413|Western|at 10, 2008||||||||roads
3414|Western|at 10, 2008||||||||bridges
3415|Western|at 10, 2008||||||||bridges
3416|Western|at 10, 2008||||||||roads
3417|Western|at 10, 2008||||||||roads
3418|Western|at 10, 2008||||||||bridges
3419|Western|at 10, 2008||||||||bridges
3420|Western|at 10, 2008||||||||school
3421|Western|at 10, 2008||||||||schools
3422|Western|at 10, 2008||||||||schools
3423|Western|at 10, 2008||||||||schools
3424|Western|at 10, 2008||||||||schools
3425|Western|at 10, 2008||||||||schools
3426|Western|at 10, 2008||||||||schools
3427|Western|at 10, 2008||||||||schools
3428|Western|at 10, 2008||||||||schools
3429|Zambia|July 2008, March 2009|||444624 |||||
3430|Zambia|||||||||school
3431|Zambia|||||||||school
3432|Zambia|||||||||schools
3433|Zambia|||||||||schools
3434|Zambia|2008||||||||clinics
3435|Zambia|2008||||||||clinics
3436|Zambia|of November 2007, January 2008||||||||bridges
3437|Zambia|of November 2007, January 2008||||||||bridges
3438|Zambia|of November 2007, January 2008||||||||school
3439|Zambia|of November 2007, January 2008||||||||schools
3440|Zambia|of November 2007, January 2008||||||||schools
3441|Zambia|of November 2007, January 2008||||||||markets
3442|Zambia|of November 2007, January 2008||||||||markets
3443|Zambia|of November 2007, January 2008||||||||markets
3444|Zambia|of November 2007, January 2008||||||||markets
3445|Zambia|of November 2007, January 2008|||5 |||||
3446|Zambia|2000, 2000||||||||school
3447|Zambia|2007, 2006, 2006/07, 2005/06, 2007/08, 2006/07||||||2 crop||
3448|Zambia|2007, 2006, 2006/07, 2005/06, 2007/08, 2006/07|||9 |||||
3449|Mazabuka|May 2008||||||||market
3450|Zambia|||||||||markets
3451|Zambia|||||||||markets
3452|Southern|of 2008, February 2008||||||80000 cattle||
3453|Zambia|||||||||school
3454|Zambia|2006, 2010||||||||school
3455|Zambia|of 2007||||||||school
3456|Zambia|of 2007||||||||school
3457|Zambia|of 2007||||||||schools
3458|Zambia|of 2007||||||||schools
3459|Zambia|2004||||||||roads
3460|Zambia|2004||||||||roads
3461|Zambia|||||||||roads
3462|Zambia|||||||||roads
3463|Zambia|||||||||schools
3464|Zambia|||||||||schools
3465|Zambia|||||||||schools
3466|Zambia|||||||||schools
3467|Zambia|||||||||houses
3468|Zambia|||||||||houses
3469|Zambia||||326058 |||||
3470|Kalabo|12.5, 2007/08 mar||||||||Market
3471|Kalabo|12.5, 2007/08 mar||||||||markets
3472|Kalabo|12.5, 2007/08 mar||||||||markets
3473|Sesheke|to April 2007, at of April 2007, April 2008, Dec 2007||||||||market
3474|Sesheke|to April 2007, at of April 2007, April 2008, Dec 2007||||||||market
3475|Sesheke|to April 2007, at of April 2007, April 2008, Dec 2007||||||||market
3476|Sesheke|to April 2007, at of April 2007, April 2008, Dec 2007||||||||markets
3477|Sesheke|to April 2007, at of April 2007, April 2008, Dec 2007||||||||markets
3478|Sesheke|to April 2007, at of April 2007, April 2008, Dec 2007||||||||market
3479|Zambia|2007, 2008, 12.4|||5 |||||
3480|Zambia|at 10||||||||school
3481|Zambia|at 10||||||||school
3482|Zambia|||||||||school
3483|Zambia|||||||||school
3484|Zambia|||||||||school
3485|Zambia|2007||||||||school
3486|Zambia|2007||||||||school
3487|Zambia|at 10|||363713 |||||
3488|Zambia|at 10|||495972 |||||
3489|Zambia|||||||||school
3490|Zambia|||||||||Schools
3491|Zambia|||||||||Schools
3492|Zambia|||||||||school
3493|Zambia|||||||||school
3494|Zambia|||||||||houses
3495|Zambia|||||||||houses
3496|Zambia|||||||||schools
3497|Zambia|||||||||schools
3498|Zambia|||||||||schools
3499|Zambia|||||||||schools
3500|Zambia|||||||||schools
3501|Zambia|||||||||schools
3502|Zambia|||||||||schools
3503|Zambia|||||||||schools
3504|Zambia|||||||||schools
3505|Zambia|||||||||schools
3506|Zambia|||||||||houses
3507|Zambia|||||||||houses
3508|Zambia|||||||||houses
3509|Zambia|||||||||houses
3510|Zambia|||||||||houses
3511|Zambia|||||||||houses
3512|Zambia|||||||||houses
3513|Zambia|||||||||houses
3514|Zambia|||||||||school
3515|Zambia|||||||||markets
3516|Zambia|||||||||markets
3517|Zambia|||||||||markets
3518|Zambia|||||||||markets
3519|Zambia|||||||||markets
3520|Zambia|||||||||markets
3521|Zambia|||||||||markets
3522|Zambia|||||||||markets
3523|Zambia|||||||||market
3524|Western||||363713 |||||
3525|Western||||495972 |||||
3526|Zambia|||||||||roads
3527|Zambia|||||||||roads
3528|Zambia|||||||||bridges
3529|Zambia|||||||||bridges
3530|Zambia|||||||||roads
3531|Zambia|||||||||roads
3532|Zambia|||||||||bridges
3533|Zambia|||||||||bridges
3534|Zambia|||||||||school
3535|Zambia|||||||||schools
3536|Zambia|||||||||schools
3537|Zambia|||||||||schools
3538|Zambia|||||||||schools
3539|Zambia|||||||||schools
3540|Zambia|||||||||schools
3541|Zambia|||||||||schools
3542|Zambia|||||||||schools
3543|Zambia|July 2008, March 2009|||444624 |||||
3544|Zambia|||||||||school
3545|Zambia|||||||||school
3546|Zambia|||||||||school
3547|Zambia|||||||||school
3548|Zambia|||||||||market
3549|Zambia|January 2008||||||||Home
3550|Zambia|January 2008||||||||school
3551|Zambia|January 2008||||||||school
3552|Zambia|2007/08||||||||market
3553|Zambia|2007/08||||||||markets
3554|Zambia|2007/08||||||||markets
3555|Zambia|||||||||market
3556|Zambia|||||||||market
3557|Zambia|||||||||roads
3558|Zambia|||||||||roads
3559|Zambia|||||||||bridges
3560|Zambia|||||||||bridges
3561|Zambia|||||||||market
3562|Zambia|||||||||market
3563|Zambia|May 2007||||||||house
3564|Zambia|May 2007||||||||Dam
3565|Zambia|||||||||School
3566|Zambia|2011/12, 2011/12, April 2013 . 23 20|||6 |||||
3567|Zambia|||||||||School
3568|Zambia|||||||||School
3569|Southern|October 2012||||||||Home
3570|Southern|October 2012||||||||School
3571|Southern|||||||||market
3572|Chibombo|March 2013, March 2013|||3 |||||
3573|Chibombo|March 2013, March 2013||||||||school
3574|Chibombo|March 2013, March 2013||||||||school
3575|Chibombo|March 2013, March 2013||||||||school
3576|Chibombo|March 2013, March 2013|||||||1-2 school|
3577|Chibombo|March 2013, March 2013||||||||school
3578|Chibombo|March 2013, March 2013||||||||school
3579|Chibombo|March 2013, March 2013|||506 |||||
3580|Mumbwa|March 2013, March 2013|||506 |||||
3581|Zambezi|March 2013, March 2013|||506 |||||
3582|Zambia|31st March 2013|||209498 |||||
3583|Zambia|31st March 2013|||153630 |||||
3584|Lusaka|||||||||school
3585|Lusaka|||||||||school
3586|Central|||||||||school
3587|Eastern|||||||||school
3588|Luapula|||||||||school
3589|Lusaka|||||||||school
3590|Muchinga|||||||||school
3591| Western|||||||||school
3592|North-Western|||||||||school
3593|Zambia|||||||||school
3594|Zambia|||||||||schools
3595|Zambia|||||||||schools
3596|Central|2013|||44 |||||
3597|Central|2013|||44 |||||
3598|Zambia||||5 |||||
3599|Zambia|||||||||roads
3600|Zambia|||||||||roads
3601|Zambia|||||||||market
3602|Zambia|||||||900000 farm||
3603|Copperbelt|June 10th||||||||markets
3604|Copperbelt|June 10th||||||||markets
3605|Lusaka|June 10th||||||||market
3606|Lusaka|June 10th||||||||market
3607|Lusaka|June 10th||||||||market
3608|Western|||||||||market
3609|Luapula|||||||||Dam
3610|Zambia||||378902 |||||
3611|Zambia|1991||||||||School
3612|Zambia|1991||||||||school
3613|Zambia|1991|||||||802000 school|
3614|Zambia|1991||||||||school
3615|Zambia|2008, 2010, 2008|||||||100 schoolschools|
3616|Zambia|2008, 2010, 2008||||||||schools
3617|Zambia|2008, 2010, 2008||||||||schools
3618|Mufulira|||||||||school
3619|Mufulira|||||||||schools
3620|Mufulira|||||||||schools
3621|Southern|||||||||school
3622|Mufulira|||||||||school
3623|Mufulira|||||||||schools
3624|Mufulira|||||||||schools
3625|Mufulira|||||||||School
3626|Mufulira|||||||||school
3627|Mufulira|||||||||Home
3628|Mufulira|||||||||School
3629|Mufulira|||||||||School
3630|Zambia|of 2001, of 2010||||||||school
3631|Zambia|of 2001, of 2010|||4400 |||||
3632|Zambia|||||||||road
3633|Zambia|||||||||bridges
3634|Zambia|||||||||bridges
3635|Zambia|||||||||roads
3636|Zambia|||||||||roads
3637|Zambia|||||||||bridges
3638|Zambia|||||||||bridges
3639|Zambia|||||||||roads
3640|Zambia|||||||||roads
3641|Zambia|||||||||schools
3642|Zambia|||||||||schools
3643|Zambia|||||||||roads
3644|Zambia|||||||||roads
3645|Zambia|||||||||schools
3646|Zambia|||||||||schools
3647|Zambia|2013|||88 |||||
3648|Zambia|2013||||||||school
3649|Zambia|2013||||||||school
3650|Zambia|2013|||9 |||||
3651|Zambia|2013|||9 |||||
3652|Zambia|||||||||market
3653|Zambia|||||||||market
3654|Zambia|||||||||market
3655|Zambia|||||||||market
3656|Southern|||||||||market
3657|Zambia|11.8||||||||homes
3658|Zambia|11.8||||||||homes
3659|Zambia|11.8|||859882 |||||
3660|Zambia|||||||||school
3661|Zambia||||||||1-2 school|
3662|Zambia||||3 |||||
3663|Zambia|||||||||school
3664|Zambia|||||||||school
3665|Zambia|||||||||school
3666|Southern|||||||||markets
3667|Southern|||||||||markets
3668|Kalomo|31st March 2014|||209498 |||||
3669|Kalomo|31st March 2014|||153630 |||||
3670|Lusaka|||||||||school
3671|Lusaka|||||||||roads
3672|Lusaka|||||||||roads
3673|Lusaka|||||||||bridges
3674|Lusaka|||||||||bridges
3675|Lusaka|||||||||school
3676|Lusaka|||||||||school
3677|Lusaka|||||||||school
3678|Central|||||||||school
3679|Eastern|||||||||school
3680|Luapula|||||||||school
3681|Lusaka|||||||||school
3682|Muchinga|||||||||school
3683| Western|||||||||school
3684|North-Western|||||||||school
3685|Zambia|||||||||school
3686|Zambia|||||||||schools
3687|Zambia|||||||||schools
3688|Western|2013|||1126 |||||
3689|Zambia|2010, 2013|||12389947 |||||
3690|Zambia||||29040 |||||
3691|Zambia||||660 |||||
3692|Zambia|2013|||44 |||||
3693|Zambia|2012|||44 |||||
3694|Zambia|2013, on2005/06|||5 |||||
3695|Zambia|||||||||Home
3696|Zambia|Dec 12, Dec 2012|||3 |||||
3697|Zambia|||||||||school
3698|Zambia|||||||||School
3699|Zambia|||||||||School
3700|Zambia|||||||||Houses
3701|Zambia|||||||||Houses
3702|Zambia|||||||||School
3703|Zambia|||||||||School
3704|Zambia|||||||||clinic
3705|Zambia|||||||||school
3706|Zambia|||||||||Clinic
3707|Zambia|||||||||dam
3708|Zambia|April 2013, Dec 2012|||2 |||||
3709|Zambia|April 2013, Dec 2012|||3 |||||
3710|Zambia|2011||||||||clinic
3711|Zambia|||||||||school
3712|Zambia|||||||||Houses
3713|Zambia|||||||||Houses
3714|Zambia|||||||||School
3715|Zambia|||||||||School
3716|Zambia|||||||||School
3717|Zambia|||||||||clinic
3718|Zambia|December 2012||||||||school
3719|Zambia|December 2012||||||||school
3720|Zambia|December 2012||||||||school
3721|Zambia|December 2012||||||||school
3722|Zambia|December 2012||||||||home
3723|Zambia|December 2012||||||||Roads
3724|Zambia|December 2012||||||||Roads
3725|Zambia|December 2012||||||||Bridges
3726|Zambia|December 2012||||||||Bridges
3727|Zambia|December 2012||||||||School
3728|Zambia|||||||||house
3729|Zambia||||||5 |||
3730|Zambia|||||||||house
3731|Zambia|April 2013||||||||market
3732|Zambia|April 2013||||||||road
3733|Zambia|April 2013||||||||markets
3734|Zambia|April 2013||||||||markets
3735|Zambia|April 2013||||||||bridge
3736|Zambia|April 2013||||||||markets
3737|Zambia|April 2013||||||||markets
3738|Zambia|April 2013||||||||market
3739|Zambia|April 2013||||||||market
3740|Zambia|April 2013||||||||market
3741|Zambia|April 2013||||||||market
3742|Zambia|April 2013||||||||bridge
3743|Zambia|||||||2 farm||
3744|Zambia|||||||||Dam
3745|Zambia|May 2013 1, May 2013, May 2013||||||||market
3746|Zambia|January 2013||||||||school
3747|Zambia|January 2013||||||||school
3748|Zambia|January 2013||||||||Home
3749|Zambia|January 2013||||||||Clinics
3750|Zambia|January 2013||||||||Clinics
3751|Zambia|2012/13 mar||||||||markets
3752|Zambia|2012/13 mar||||||||markets
